OCCUPATION,IF_OCCUPATION_HAZARDOUS,GENDER,AGE,STATE_OF_PROPOSAL
TEACHER,N,M,31,DRAFT
NURSING,N,F,28,DRAFT
SECURITYFORCE,Y,M,35,DRAFT
MANAGINGDIRECTOR,N,M,31,DRAFT
PHYSIOTHERAPY,N,M,39,DRAFT
CLERK,N,M,38,DRAFT
NURSING,N,F,27,DRAFT
NURSING,N,F,33,DRAFT
TEACHER,N,M,45,AUTHORIZED
TEACHER,N,F,41,DRAFT
TEACHER,N,M,32,DRAFT
PHYSIOTHERAPY,N,M,31,DRAFT
ACCOUNTANT,N,M,40,AUTHORIZED
TEACHER,N,M,31,DRAFT
STUDENT,N,F,32,DRAFT
NURSING,N,M,26,DRAFT
BUSINESSMAN/WOMAN,N,M,37,DRAFT
NURSING,N,M,27,AUTHORIZED
CASHIER,N,M,37,DRAFT
SECRETARY,N,F,40,DRAFT
DRIVINGINSTRUCTOR,Y,M,44,DRAFT
SELFEMPLOYED,N,M,50,DRAFT
PHYSIOTHERAPY,N,F,32,DRAFT
ACCOUNTANT,N,M,32,DRAFT
NURSING,N,F,35,DRAFT
PHYSIOTHERAPY,N,M,37,DRAFT
BUSINESSMAN/WOMAN,N,F,32,DRAFT
TEACHER,N,M,30,DRAFT
NURSING,N,F,30,DRAFT
SELFEMPLOYED,N,M,35,DRAFT
TEACHER,N,F,34,DRAFT
PHYSIOTHERAPY,N,M,31,DRAFT
PHYSIOTHERAPY,N,M,54,DRAFT
NURSING,N,F,38,DRAFT
NURSING,N,F,32,DRAFT
PASTORING,N,F,56,DRAFT
PHYSIOTHERAPY,N,M,56,DRAFT
TEACHER,N,F,32,DRAFT
DRIVINGINSTRUCTOR,Y,M,47,DRAFT
PHYSIOTHERAPY,N,M,46,DRAFT
PHYSIOTHERAPY,N,M,36,DRAFT
SELFEMPLOYED,N,F,34,DRAFT
PHYSIOTHERAPY,N,M,60,DRAFT
PHYSIOTHERAPY,N,M,44,DRAFT
SELFEMPLOYED,N,M,37,DRAFT
TEACHER,N,F,31,DRAFT
NURSING,N,F,36,DRAFT
TEACHER,N,M,35,DRAFT
PHYSIOTHERAPY,N,M,42,DRAFT
NURSING,N,M,38,DRAFT
CASHIER,N,F,37,DRAFT
NURSING,N,F,46,DRAFT
TEACHER,N,F,38,DRAFT
PHYSIOTHERAPY,N,M,42,DRAFT
STUDENT,N,M,34,DRAFT
MECHANIC,Y,M,33,DRAFT
NURSING,N,F,36,DRAFT
PHYSIOTHERAPY,N,F,33,DRAFT
SALESREPRESENTATIVE,N,F,29,DRAFT
PHYSIOTHERAPY,N,M,37,DRAFT
NURSING,N,F,34,DRAFT
NURSING,N,M,39,DRAFT
PRISONSOFFICER,Y,F,31,DRAFT
SHIPREPAIROFFICER,Y,F,54,DRAFT
PHYSIOTHERAPY,N,M,59,DRAFT
SALESREPRESENTATIVE,N,M,39,DRAFT
NURSING,N,F,33,DRAFT
PHYSIOTHERAPY,N,F,29,DRAFT
DRIVINGINSTRUCTOR,Y,M,36,CONVERTED
DRIVINGINSTRUCTOR,Y,M,30,DRAFT
ELECTRICIAN,Y,M,30,DRAFT
SALESREPRESENTATIVE,N,M,27,AUTHORIZED
PHYSIOTHERAPY,N,M,55,AUTHORIZED
NURSING,N,F,26,DRAFT
CLERK,N,M,41,DRAFT
TEACHER,N,M,32,DRAFT
ELECTRICIAN,Y,M,36,DRAFT
PHYSIOTHERAPY,N,M,37,DRAFT
DRIVINGINSTRUCTOR,Y,M,39,DRAFT
SECURITYFORCE,Y,M,33,DRAFT
CIVILSERVANT,N,M,50,DRAFT
NURSING,N,F,32,CONVERTED
TRADER,N,M,35,DRAFT
SECURITYFORCE,Y,M,28,DRAFT
BUSINESSMAN/WOMAN,N,M,35,DRAFT
SECURITYFORCE,Y,M,28,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
TEACHER,N,M,31,DRAFT
ELECTRICIAN,Y,M,36,DRAFT
ACCOUNTANT,N,M,38,DRAFT
PHYSIOTHERAPY,N,M,48,DRAFT
ADMINISTRATOR,N,M,34,DRAFT
PHYSIOTHERAPY,N,M,58,DRAFT
PHYSIOTHERAPY,N,F,28,DRAFT
TEACHER,N,F,40,DRAFT
PHYSIOTHERAPY,N,M,31,DRAFT
NURSING,N,F,33,DRAFT
SELFEMPLOYED,N,M,42,DRAFT
FASHIONDESIGNER,N,F,29,DRAFT
MECHANIC,Y,M,40,DRAFT
PHYSIOTHERAPY,N,M,52,DRAFT
BANKING,N,F,38,DRAFT
MASON,Y,M,46,DRAFT
MECHANIC,Y,M,34,DRAFT
SECURITYFORCE,Y,M,41,DRAFT
PHYSIOTHERAPY,N,M,48,DRAFT
PHYSIOTHERAPY,N,M,37,DRAFT
BUSINESSMAN/WOMAN,N,M,32,DRAFT
ADMINISTRATOR,N,F,32,DRAFT
RECEPTIONIST,N,F,29,DRAFT
SELFEMPLOYED,N,F,39,DRAFT
LABTECHNICIAN,Y,M,42,DRAFT
SECRETARY,N,F,33,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
PHYSIOTHERAPY,N,M,27,DRAFT
SECURITYFORCE,Y,M,37,DRAFT
SALESREPRESENTATIVE,N,M,44,DRAFT
DRIVINGINSTRUCTOR,Y,M,34,DRAFT
ACCOUNTSCLERK,N,M,41,DRAFT
SHIPREPAIROFFICER,Y,M,40,DRAFT
TRADER,N,F,40,DRAFT
PHYSIOTHERAPY,N,M,36,DRAFT
TEACHER,N,M,34,DRAFT
MARKETINGPERSONEL,N,F,43,DRAFT
NURSING,N,F,29,DRAFT
POLICE,Y,M,42,DRAFT
MECHANIC,Y,M,43,DRAFT
ACCOUNTANT,N,M,49,DRAFT
BANKING,N,M,36,DRAFT
TEACHER,N,M,44,DRAFT
SECURITYFORCE,Y,F,34,DRAFT
TEACHER,N,F,56,DRAFT
BUSINESSMAN/WOMAN,N,F,39,DRAFT
LABTECHNICIAN,Y,M,48,DRAFT
DRIVINGINSTRUCTOR,Y,M,50,DRAFT
ACCOUNTSCLERK,N,M,33,DRAFT
FIREOFFICER,Y,F,40,DRAFT
ENGINEER,Y,M,45,DRAFT
SHIPREPAIROFFICER,Y,F,46,DRAFT
DRIVINGINSTRUCTOR,Y,M,41,DRAFT
SECURITYFORCE,Y,M,37,DRAFT
BUSINESSMAN/WOMAN,N,F,37,DRAFT
MECHANIC,Y,M,45,DRAFT
TEACHER,N,M,36,DRAFT
TRADER,N,F,48,DRAFT
TEACHER,N,M,50,DRAFT
NURSING,N,F,41,DRAFT
NURSING,N,F,47,DRAFT
DRIVINGINSTRUCTOR,Y,M,45,DRAFT
SECURITYFORCE,Y,M,34,DRAFT
HEALTHWORKER,N,M,47,DRAFT
DRIVINGINSTRUCTOR,Y,M,35,DRAFT
TEACHER,N,M,44,DRAFT
NURSING,N,F,50,DRAFT
BUSINESSMAN/WOMAN,N,F,34,DRAFT
DRIVINGINSTRUCTOR,Y,M,36,DRAFT
PHYSIOTHERAPY,N,M,43,DRAFT
PHYSIOTHERAPY,N,M,45,DRAFT
BUSINESSMAN/WOMAN,N,M,41,DRAFT
SECRETARY,N,M,33,AUTHORIZED
SEAMSTRESS/TAILORING,N,F,48,DRAFT
POLICE,Y,M,33,CONVERTED
SALESREPRESENTATIVE,N,M,25,DRAFT
NURSING,N,F,38,DRAFT
DRIVINGINSTRUCTOR,Y,M,37,DRAFT
PHYSIOTHERAPY,N,M,42,AUTHORIZED
SECURITYFORCE,Y,M,38,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,31,DRAFT
PHYSIOTHERAPY,N,F,34,DRAFT
PHYSIOTHERAPY,N,M,31,DRAFT
PHYSIOTHERAPY,N,M,37,DRAFT
PRISONSOFFICER,Y,M,39,DRAFT
LABTECHNICIAN,Y,M,43,DRAFT
PHYSIOTHERAPY,N,M,63,DRAFT
BUSINESSMAN/WOMAN,N,M,29,DRAFT
TEACHER,N,M,29,DRAFT
ENGINEER,Y,M,32,DRAFT
DRIVINGINSTRUCTOR,Y,M,39,DRAFT
PRISONSOFFICER,Y,M,33,DRAFT
ENGINEER,Y,M,29,DRAFT
BUSINESSMAN/WOMAN,N,M,39,AUTHORIZED
PASTORING,N,M,45,DRAFT
MARKETINGPERSONEL,N,M,50,DRAFT
ENGINEER,Y,M,45,DRAFT
BUSINESSMAN/WOMAN,N,M,47,DRAFT
SECURITYFORCE,Y,F,33,DRAFT
SECURITYFORCE,Y,M,32,DRAFT
PHYSIOTHERAPY,N,M,38,DRAFT
PHYSIOTHERAPY,N,M,43,DRAFT
TEACHER,N,M,33,DRAFT
PHYSIOTHERAPY,N,F,43,DRAFT
PHYSIOTHERAPY,N,M,37,DRAFT
PHYSIOTHERAPY,N,M,36,DRAFT
ADMINISTRATOR,N,F,33,DRAFT
FASHIONDESIGNER,N,F,33,DRAFT
PHYSIOTHERAPY,N,M,39,DRAFT
MARKETINGPERSONEL,N,M,34,DRAFT
DRIVINGINSTRUCTOR,Y,M,37,DRAFT
ENGINEER,Y,M,27,DRAFT
TEACHER,N,M,30,DRAFT
PHYSIOTHERAPY,N,F,36,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
SECURITYFORCE,Y,M,35,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
SECURITYFORCE,Y,M,38,DRAFT
TEACHER,N,F,38,DRAFT
PHYSIOTHERAPY,N,F,29,DRAFT
HAIRDRESSER/BEAUTICIAN,N,F,34,DRAFT
DRIVINGINSTRUCTOR,Y,M,31,DRAFT
PHYSIOTHERAPY,N,M,34,DRAFT
SALESREPRESENTATIVE,N,M,41,DRAFT
PHYSIOTHERAPY,N,F,31,DRAFT
ACCOUNTANT,N,M,39,DRAFT
BUSINESSMAN/WOMAN,N,F,38,DRAFT
BUSINESSMAN/WOMAN,N,M,46,DRAFT
SOLDIER,Y,M,36,DRAFT
STUDENT,N,F,28,DRAFT
BUSINESSMAN/WOMAN,N,M,55,DRAFT
MECHANIC,Y,M,40,DRAFT
ADMINISTRATOR,N,F,32,DRAFT
MARKETINGPERSONEL,N,M,37,DRAFT
NURSING,N,M,37,DRAFT
PHYSIOTHERAPY,N,M,31,DRAFT
PHYSIOTHERAPY,N,M,35,DRAFT
TEACHER,N,F,36,DRAFT
TEACHER,N,M,43,DRAFT
PHYSIOTHERAPY,N,M,38,DRAFT
LABTECHNICIAN,Y,F,38,DRAFT
TRADER,N,F,51,DRAFT
NURSING,N,F,33,DRAFT
CATERER,Y,F,53,DRAFT
NURSING,N,F,34,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
NURSING,N,M,36,DRAFT
PASTORING,N,M,55,DRAFT
STUDENT,N,M,28,DRAFT
ELECTRICIAN,Y,M,32,DRAFT
RECEPTIONIST,N,M,31,DRAFT
TEACHER,N,M,38,DRAFT
DOCTOR,N,F,38,DRAFT
STUDENT,N,F,30,DRAFT
MARKETINGPERSONEL,N,M,45,DRAFT
NURSING,N,F,34,DRAFT
PHYSIOTHERAPY,N,M,35,DRAFT
SOCIALWORKER,N,M,35,DRAFT
PHYSIOTHERAPY,N,M,37,DRAFT
ENGINEER,Y,M,37,DRAFT
PHYSIOTHERAPY,N,F,32,DRAFT
SECURITYFORCE,Y,M,28,DRAFT
SECURITYFORCE,Y,F,31,DRAFT
SECRETARY,N,F,60,DRAFT
BUSINESSMAN/WOMAN,N,M,61,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
FREIGHTFORWARDER,N,M,50,DRAFT
MASON,Y,M,40,DRAFT
PHYSIOTHERAPY,N,F,44,DRAFT
NURSING,N,F,37,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
PHYSIOTHERAPY,N,F,32,DRAFT
FASHIONDESIGNER,N,F,37,DRAFT
STUDENT,N,M,34,DRAFT
HEALTHWORKER,N,F,31,DRAFT
SHOPPINGMALLATTENDANT,N,M,34,DRAFT
BUSINESSMAN/WOMAN,N,M,45,DRAFT
PHYSIOTHERAPY,N,M,42,DRAFT
PHYSIOTHERAPY,N,M,34,DRAFT
CONSTRUCTIONCOMPANY,Y,M,32,DRAFT
TEACHER,N,F,33,DRAFT
DRIVINGINSTRUCTOR,Y,M,39,DRAFT
BUSINESSMAN/WOMAN,N,M,68,DRAFT
TRADER,N,F,52,DRAFT
DRIVINGINSTRUCTOR,Y,M,39,DRAFT
TEACHER,N,M,35,DRAFT
POLICE,Y,M,57,DRAFT
DRIVINGINSTRUCTOR,Y,M,52,DRAFT
PHYSIOTHERAPY,N,M,39,DRAFT
SECURITYFORCE,Y,F,39,DRAFT
POLICE,Y,M,38,DRAFT
TEACHER,N,M,27,DRAFT
PHYSIOTHERAPY,N,M,39,DRAFT
SEAMSTRESS/TAILORING,N,F,46,DRAFT
TEACHER,N,F,42,DRAFT
PHYSIOTHERAPY,N,M,34,DRAFT
PHYSIOTHERAPY,N,F,34,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
ADMINISTRATOR,N,M,33,DRAFT
CATERER,Y,F,38,DRAFT
FASHIONDESIGNER,N,M,36,DRAFT
ACCOUNTSCLERK,N,M,31,DRAFT
DRIVINGINSTRUCTOR,Y,M,46,DRAFT
RECEPTIONIST,N,F,45,DRAFT
SECURITYFORCE,Y,M,67,DRAFT
NURSING,N,F,34,DRAFT
TEACHER,N,F,38,DRAFT
PASTORING,N,M,69,DRAFT
DRIVINGINSTRUCTOR,Y,M,44,DRAFT
BUSINESSMAN/WOMAN,N,M,37,DRAFT
SEAMSTRESS/TAILORING,N,M,67,DRAFT
STUDENT,N,F,32,DRAFT
TEACHER,N,F,48,AUTHORIZED
PHYSIOTHERAPY,N,M,44,AUTHORIZED
STOREKEEPING,N,M,45,DRAFT
TRADER,N,M,55,AUTHORIZED
CARPENTER,Y,M,50,DRAFT
TEACHER,N,M,37,AUTHORIZED
PHYSIOTHERAPY,N,M,43,AUTHORIZED
PASTORING,N,M,50,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,51,DRAFT
LECTURER,N,M,47,AUTHORIZED
PHYSIOTHERAPY,N,M,51,DRAFT
POLICE,Y,F,34,AUTHORIZED
PHYSIOTHERAPY,N,M,38,AUTHORIZED
POLICE,Y,F,37,CONVERTED
TEACHER,N,F,38,AUTHORIZED
POLICE,Y,M,37,AUTHORIZED
SOLDIER,Y,M,33,AUTHORIZED
PHYSIOTHERAPY,N,M,39,AUTHORIZED
SECURITYFORCE,Y,M,43,AUTHORIZED
BUSINESSMAN/WOMAN,N,F,36,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
COOK,Y,F,33,DRAFT
PASTORING,N,M,49,DRAFT
SOLDIER,Y,M,39,AUTHORIZED
PHYSIOTHERAPY,N,M,42,DRAFT
TEACHER,N,F,35,DRAFT
TEACHER,N,M,49,DRAFT
NURSING,N,F,36,DRAFT
TEACHER,N,F,40,DRAFT
TEACHER,N,F,30,DRAFT
CASHIER,N,F,48,DRAFT
PHYSIOTHERAPY,N,M,35,DRAFT
NURSING,N,F,40,DRAFT
DRIVINGINSTRUCTOR,Y,M,53,DRAFT
PHYSIOTHERAPY,N,M,41,DRAFT
SEAMSTRESS/TAILORING,N,M,53,DRAFT
PASTORING,N,M,52,DRAFT
DIRECTOR,N,M,30,DRAFT
FACTORYWORKER,Y,M,34,DRAFT
SECURITYFORCE,Y,M,31,DRAFT
PHYSIOTHERAPY,N,M,37,AUTHORIZED
TRADER,N,M,42,DRAFT
TEACHER,N,F,42,DRAFT
MECHANIC,Y,M,51,DRAFT
HR,N,F,33,DRAFT
TRADER,N,M,40,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
PHYSIOTHERAPY,N,M,44,DRAFT
ENGINEER,Y,M,40,DRAFT
LECTURER,N,F,49,DRAFT
BANKING,N,M,33,DRAFT
SEAMSTRESS/TAILORING,N,F,44,DRAFT
PHYSIOTHERAPY,N,M,46,DRAFT
TRADER,N,F,49,DRAFT
PHYSIOTHERAPY,N,F,27,DRAFT
PHYSIOTHERAPY,N,M,26,DRAFT
SECRETARY,N,F,52,AUTHORIZED
PHYSIOTHERAPY,N,F,34,DRAFT
PHYSIOTHERAPY,N,F,37,AUTHORIZED
SOCIALWORKER,N,F,55,AUTHORIZED
SECURITYFORCE,Y,M,30,DRAFT
TEACHER,N,M,42,DRAFT
BUSINESSMAN/WOMAN,N,M,48,DRAFT
SECURITYFORCE,Y,M,54,DRAFT
SECURITYFORCE,Y,M,37,DRAFT
MECHANIC,Y,M,37,DRAFT
TEACHER,N,M,33,CONVERTED
PHYSIOTHERAPY,N,M,40,DRAFT
ELECTRICIAN,Y,M,41,DRAFT
BUSINESSMAN/WOMAN,N,M,35,DRAFT
TEACHER,N,F,38,DRAFT
LABTECHNICIAN,Y,M,37,DRAFT
DRIVINGINSTRUCTOR,Y,M,46,DRAFT
SECURITYFORCE,Y,M,35,DRAFT
CASHIER,N,F,26,DRAFT
BUSINESSMAN/WOMAN,N,M,40,DRAFT
ACCOUNTANT,N,M,47,DRAFT
COOK,Y,F,33,DRAFT
SELFEMPLOYED,N,M,37,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
TRADER,N,M,37,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
SECURITYFORCE,Y,M,29,DRAFT
PHYSIOTHERAPY,N,M,33,DRAFT
ACCOUNTSCLERK,N,M,44,DRAFT
MECHANIC,Y,M,32,DRAFT
DRIVINGINSTRUCTOR,Y,M,40,DRAFT
TRADER,N,M,27,DRAFT
PHYSIOTHERAPY,N,F,28,DRAFT
BUILDINGCONTRACTOR,Y,M,44,DRAFT
SECURITYFORCE,Y,M,33,DRAFT
SECURITYFORCE,Y,M,37,DRAFT
NURSING,N,M,34,DRAFT
AGRICULTURIST,Y,M,33,DRAFT
FIREOFFICER,Y,F,31,DRAFT
ENGINEER,Y,M,38,DRAFT
SECURITYFORCE,Y,M,39,DRAFT
PHYSIOTHERAPY,N,M,43,DRAFT
PHYSIOTHERAPY,N,M,43,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
LABTECHNICIAN,Y,M,40,DRAFT
HAIRDRESSER/BEAUTICIAN,N,F,40,DRAFT
SELFEMPLOYED,N,F,48,AUTHORIZED
NURSING,N,F,40,DRAFT
PUBLICSERVANT,N,M,36,AUTHORIZED
FIREOFFICER,Y,F,33,DRAFT
PHYSIOTHERAPY,N,M,33,AUTHORIZED
PHYSIOTHERAPY,N,M,33,DRAFT
POLICE,Y,M,40,DRAFT
CLERK,N,M,44,DRAFT
TEACHER,N,F,32,DRAFT
DRIVINGINSTRUCTOR,Y,M,33,DRAFT
PHYSIOTHERAPY,N,M,45,DRAFT
NURSING,N,M,33,DRAFT
TEACHER,N,F,51,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
PHYSIOTHERAPY,N,M,32,CONVERTED
TEACHER,N,M,34,DRAFT
SELFEMPLOYED,N,F,39,DRAFT
TEACHER,N,M,39,DRAFT
BUSINESSMAN/WOMAN,N,M,48,DRAFT
ACCOUNTANT,N,M,46,DRAFT
TEACHER,N,M,35,DRAFT
MECHANIC,Y,M,37,DRAFT
DRIVINGINSTRUCTOR,Y,M,39,DRAFT
NURSING,N,F,30,AUTHORIZED
PHYSIOTHERAPY,N,M,39,DRAFT
TEACHER,N,F,39,AUTHORIZED
PHYSIOTHERAPY,N,M,49,DRAFT
BANKING,N,M,37,DRAFT
NURSING,N,M,32,DRAFT
NURSING,N,F,25,DRAFT
PUBLICSERVANT,N,F,40,DRAFT
NURSING,N,M,27,AUTHORIZED
PHYSIOTHERAPY,N,F,50,DRAFT
PHYSIOTHERAPY,N,M,45,DRAFT
CASHIER,N,M,38,DRAFT
SALESREPRESENTATIVE,N,F,43,DRAFT
HR,N,F,32,DRAFT
POLICE,Y,M,31,DRAFT
TEACHER,N,F,40,DRAFT
CUSTOMSOFFICER,Y,M,42,DRAFT
PHYSIOTHERAPY,N,M,56,DRAFT
CIVILSERVANT,N,M,54,DRAFT
PHYSIOTHERAPY,N,F,36,DRAFT
BUSINESSMAN/WOMAN,N,M,32,DRAFT
PHYSIOTHERAPY,N,M,35,DRAFT
PHYSIOTHERAPY,N,M,40,DRAFT
SECURITYFORCE,Y,M,45,DRAFT
PHYSIOTHERAPY,N,M,32,DRAFT
SEAMSTRESS/TAILORING,N,F,38,DRAFT
PHYSIOTHERAPY,N,M,44,DRAFT
PHYSIOTHERAPY,N,M,31,DRAFT
TRADER,N,M,46,DRAFT
PHYSIOTHERAPY,N,F,41,DRAFT
DRIVINGINSTRUCTOR,Y,M,40,CONVERTED
TEACHER,N,M,35,DRAFT
PHYSIOTHERAPY,N,M,29,DRAFT
PASTORING,N,M,31,DRAFT
NURSING,N,F,28,DRAFT
DRIVINGINSTRUCTOR,Y,M,43,DRAFT
PHYSIOTHERAPY,N,M,36,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
SEAMSTRESS/TAILORING,N,F,40,DRAFT
FASHIONDESIGNER,N,F,29,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,36,DRAFT
ELECTRICIAN,Y,M,43,DRAFT
PHYSIOTHERAPY,N,F,29,DRAFT
PHYSIOTHERAPY,N,M,50,DRAFT
MASON,Y,M,38,DRAFT
SECURITYFORCE,Y,M,33,DRAFT
BANKING,N,M,34,DRAFT
NURSING,N,F,31,DRAFT
PHYSIOTHERAPY,N,M,38,DRAFT
BUSINESSMAN/WOMAN,N,F,45,DRAFT
PHYSIOTHERAPY,N,F,51,DRAFT
SELFEMPLOYED,N,M,38,DRAFT
BUSINESSMAN/WOMAN,N,M,38,DRAFT
PASTORING,N,F,49,DRAFT
BUSINESSMAN/WOMAN,N,F,37,DRAFT
PHYSIOTHERAPY,N,F,33,DRAFT
HAIRDRESSER/BEAUTICIAN,N,F,42,DRAFT
ACCOUNTSCLERK,N,M,36,DRAFT
PHYSIOTHERAPY,N,F,36,DRAFT
SECURITYFORCE,Y,M,40,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
ENGINEER,Y,M,50,DRAFT
BUSINESSMAN/WOMAN,N,M,46,DRAFT
PHYSIOTHERAPY,N,M,38,DRAFT
BUSINESSMAN/WOMAN,N,M,34,DRAFT
SECURITYFORCE,Y,M,38,DRAFT
PHYSIOTHERAPY,N,M,34,DRAFT
CATERER,Y,F,37,DRAFT
BUSINESSMAN/WOMAN,N,M,38,DRAFT
BUSINESSMAN/WOMAN,N,M,51,DRAFT
PHYSIOTHERAPY,N,F,45,AUTHORIZED
BUSINESSMAN/WOMAN,N,F,30,DRAFT
PHYSIOTHERAPY,N,M,35,DRAFT
PHYSIOTHERAPY,N,F,36,DRAFT
NURSING,N,F,35,DRAFT
TRADER,N,F,42,DRAFT
RECEPTIONIST,N,M,40,DRAFT
BUSINESSMAN/WOMAN,N,F,36,DRAFT
SECURITYFORCE,Y,M,49,DRAFT
ACCOUNTSCLERK,N,M,35,DRAFT
NURSING,N,F,40,DRAFT
PHYSIOTHERAPY,N,F,33,DRAFT
PHYSIOTHERAPY,N,M,27,DRAFT
SELFEMPLOYED,N,F,32,DRAFT
BANKING,N,M,36,DRAFT
SOLDIER,Y,M,53,DRAFT
TRADER,N,F,33,DRAFT
NURSING,N,F,34,DRAFT
TRADER,N,F,32,DRAFT
PHYSIOTHERAPY,N,M,30,DRAFT
SALESREPRESENTATIVE,N,F,26,DRAFT
BUILDINGCONTRACTOR,Y,M,57,DRAFT
MARKETINGPERSONEL,N,M,40,DRAFT
BANKING,N,F,34,DRAFT
INSURER,N,M,42,CONVERTED
PHYSIOTHERAPY,N,M,42,DRAFT
SECURITYFORCE,Y,M,35,DRAFT
PHYSIOTHERAPY,N,M,39,DRAFT
ADMINISTRATOR,N,M,37,DRAFT
PHYSIOTHERAPY,N,M,41,DRAFT
ACCOUNTSCLERK,N,M,38,DRAFT
TEACHER,N,F,34,DRAFT
DRIVINGINSTRUCTOR,Y,M,43,DRAFT
TEACHER,N,F,40,DRAFT
BUSINESSMAN/WOMAN,N,M,39,DRAFT
DRIVINGINSTRUCTOR,Y,M,35,DRAFT
ADMINISTRATOR,N,F,41,DRAFT
SECURITYFORCE,Y,M,34,DRAFT
TEACHER,N,M,40,DRAFT
LABTECHNICIAN,Y,M,43,DRAFT
BUSINESSMAN/WOMAN,N,F,37,DRAFT
BUSINESSMAN/WOMAN,N,F,40,DRAFT
BUSINESSMAN/WOMAN,N,M,40,DRAFT
PHYSIOTHERAPY,N,M,41,DRAFT
NURSING,N,F,35,DRAFT
SEAMSTRESS/TAILORING,N,F,37,DRAFT
LABTECHNICIAN,Y,M,37,DRAFT
TRADER,N,F,37,DRAFT
SELFEMPLOYED,N,M,43,DRAFT
PHYSIOTHERAPY,N,M,40,DRAFT
POLICE,Y,M,29,DRAFT
TRADER,N,F,40,DRAFT
BUSINESSMAN/WOMAN,N,M,46,DRAFT
BUSINESSMAN/WOMAN,N,M,49,DRAFT
BUSINESSMAN/WOMAN,N,M,57,DRAFT
SECURITYFORCE,Y,M,41,DRAFT
SALESREPRESENTATIVE,N,F,30,DRAFT
TRADER,N,M,38,DRAFT
NURSING,N,F,38,DRAFT
NURSING,N,F,31,DRAFT
NURSING,N,F,33,DRAFT
TEACHER,N,F,41,DRAFT
PHYSIOTHERAPY,N,M,45,DRAFT
TEACHER,N,F,35,DRAFT
PHYSIOTHERAPY,N,F,43,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,43,DRAFT
POLICE,Y,M,31,DRAFT
ACCOUNTANT,N,F,36,DRAFT
PHYSIOTHERAPY,N,F,38,DRAFT
PHYSIOTHERAPY,N,M,39,DRAFT
MECHANIC,Y,M,47,DRAFT
TRADER,N,F,56,DRAFT
AGRICULTURIST,Y,M,29,DRAFT
SALESREPRESENTATIVE,N,M,32,AUTHORIZED
SALESREPRESENTATIVE,N,M,34,DRAFT
PHYSIOTHERAPY,N,M,44,DRAFT
TEACHER,N,M,31,DRAFT
BUSINESSMAN/WOMAN,N,M,38,DRAFT
BUSINESSMAN/WOMAN,N,M,31,AUTHORIZED
NURSING,N,F,29,DRAFT
NURSING,N,F,30,DRAFT
PHYSIOTHERAPY,N,M,48,DRAFT
PHYSIOTHERAPY,N,M,40,DRAFT
PHYSIOTHERAPY,N,M,38,DRAFT
CIVILSERVANT,N,M,50,DRAFT
TEACHER,N,F,47,DRAFT
BUSINESSMAN/WOMAN,N,M,41,DRAFT
MANAGINGDIRECTOR,N,M,39,DRAFT
PHYSIOTHERAPY,N,F,49,DRAFT
CATERER,Y,F,34,DRAFT
COOK,Y,F,39,DRAFT
POLICE,Y,M,41,DRAFT
SECRETARY,N,F,29,DRAFT
PHYSIOTHERAPY,N,F,36,DRAFT
SECURITYFORCE,Y,M,47,DRAFT
CIVILSERVANT,N,M,63,DRAFT
PHYSIOTHERAPY,N,M,46,DRAFT
PHYSIOTHERAPY,N,M,41,AUTHORIZED
SEAMSTRESS/TAILORING,N,F,37,DRAFT
MASON,Y,M,47,DRAFT
TEACHER,N,F,38,DRAFT
SECURITYFORCE,Y,M,31,DRAFT
SALESREPRESENTATIVE,N,M,43,DRAFT
DRIVINGINSTRUCTOR,Y,M,48,DRAFT
ELECTRICIAN,Y,M,46,DRAFT
MASON,Y,M,38,DRAFT
NURSING,N,M,35,DRAFT
PHYSIOTHERAPY,N,F,34,DRAFT
NURSING,N,M,32,DRAFT
TEACHER,N,M,36,DRAFT
LABTECHNICIAN,Y,M,45,DRAFT
DRIVINGINSTRUCTOR,Y,M,45,DRAFT
BUSINESSMAN/WOMAN,N,F,54,DRAFT
CATERER,Y,M,35,DRAFT
BUSINESSMAN/WOMAN,N,M,50,DRAFT
DRIVINGINSTRUCTOR,Y,M,42,DRAFT
TEACHER,N,M,40,DRAFT
CIVILSERVANT,N,F,39,DRAFT
