OCCUPATION,IF_OCCUPATION_HAZARDOUS,GENDER,AGE,STATE_OF_PROPOSAL
TEACHER,N,M,40,REJECTED
ELECTRICIAN,Y,M,39,REJECTED
SALESREPRESENTATIVE,N,M,38,REJECTED
TEACHER,N,M,32,REJECTED
ACCOUNTSCLERK,N,F,43,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
TEACHER,N,F,47,REJECTED
NURSING,N,F,47,REJECTED
BUSINESSMAN/WOMAN,N,F,31,REJECTED
PASTORING,N,M,49,REJECTED
BUSINESSMAN/WOMAN,N,M,35,REJECTED
PUBLICSERVANT,N,M,53,REJECTED
TEACHER,N,F,38,REJECTED
NURSING,N,F,35,REJECTED
TEACHER,N,F,41,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
PASTORING,N,M,31,REJECTED
BUSINESSMAN/WOMAN,N,M,34,REJECTED
TEACHER,N,M,43,REJECTED
SHIPREPAIROFFICER,Y,M,40,REJECTED
BUSINESSMAN/WOMAN,N,M,49,REJECTED
POLICE,Y,M,41,REJECTED
CASHIER,N,F,31,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
SECRETARY,N,F,34,REJECTED
TEACHER,N,F,39,REJECTED
TRADER,N,M,28,REJECTED
ACCOUNTANT,N,M,37,REJECTED
TEACHER,N,F,33,REJECTED
PHYSIOTHERAPY,N,F,39,REJECTED
NURSING,N,F,33,REJECTED
BUSINESSMAN/WOMAN,N,M,37,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
NURSING,N,F,31,REJECTED
NURSING,N,F,37,REJECTED
BUSINESSMAN/WOMAN,N,M,53,REJECTED
NURSING,N,F,40,REJECTED
POLICE,Y,F,34,REJECTED
NURSING,N,F,49,REJECTED
NURSING,N,F,37,REJECTED
NURSING,N,F,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,48,REJECTED
TRADER,N,F,61,REJECTED
ELECTRICIAN,Y,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,54,REJECTED
SECURITYFORCE,Y,M,37,REJECTED
TRADER,N,M,35,REJECTED
TRADER,N,F,38,REJECTED
TEACHER,N,M,46,REJECTED
FASHIONDESIGNER,N,M,38,REJECTED
SEAMSTRESS/TAILORING,N,F,41,REJECTED
BUSINESSMAN/WOMAN,N,M,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
ENGINEER,Y,M,32,REJECTED
CLERK,N,M,38,REJECTED
NURSING,N,F,33,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
STUDENT,N,F,30,REJECTED
TEACHER,N,M,53,REJECTED
MECHANIC,Y,M,34,REJECTED
FREIGHTFORWARDER,N,M,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,36,REJECTED
TEACHER,N,M,53,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
TEACHER,N,M,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,52,REJECTED
BUILDINGCONTRACTOR,Y,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,45,REJECTED
ENGINEER,Y,M,63,REJECTED
HEALTHWORKER,N,M,46,REJECTED
TEACHER,N,M,36,REJECTED
BUILDINGCONTRACTOR,Y,M,51,REJECTED
SECRETARY,N,F,32,REJECTED
TEACHER,N,F,34,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
TEACHER,N,M,33,REJECTED
DRIVINGINSTRUCTOR,Y,M,49,REJECTED
SECURITYFORCE,Y,M,46,REJECTED
PHYSIOTHERAPY,N,M,48,REJECTED
CLERK,N,M,45,REJECTED
LABTECHNICIAN,Y,M,32,REJECTED
ENGINEER,Y,M,30,AUTHORIZED
NURSING,N,F,33,REJECTED
RESEARCHER,N,M,37,REJECTED
TEACHER,N,M,29,REJECTED
FIREOFFICER,Y,F,43,REJECTED
PHYSIOTHERAPY,N,F,25,REJECTED
HR,N,M,35,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
TRADER,N,F,28,REJECTED
PHYSIOTHERAPY,N,M,48,REJECTED
TEACHER,N,M,37,REJECTED
PHYSIOTHERAPY,N,M,43,REJECTED
TEACHER,N,F,28,REJECTED
TEACHER,N,F,44,REJECTED
SALESREPRESENTATIVE,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
TEACHER,N,F,30,REJECTED
TEACHER,N,M,37,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
TEACHER,N,M,57,REJECTED
TEACHER,N,F,37,REJECTED
ACCOUNTANT,N,M,39,REJECTED
MANAGINGDIRECTOR,N,M,39,REJECTED
TEACHER,N,M,33,REJECTED
RECEPTIONIST,N,M,29,REJECTED
STUDENT,N,M,28,REJECTED
NURSING,N,F,28,REJECTED
PHYSIOTHERAPY,N,F,30,REJECTED
DRIVINGINSTRUCTOR,Y,M,44,REJECTED
STUDENT,N,F,35,REJECTED
NURSING,N,F,38,REJECTED
ARCHITECT,N,M,37,REJECTED
STUDENT,N,F,35,REJECTED
NURSING,N,F,35,REJECTED
SECURITYFORCE,Y,M,35,REJECTED
ACCOUNTANT,N,M,45,REJECTED
PHYSIOTHERAPY,N,F,36,REJECTED
STUDENT,N,F,27,REJECTED
STUDENT,N,F,26,REJECTED
NURSING,N,F,31,REJECTED
NURSING,N,F,30,REJECTED
PHYSIOTHERAPY,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
SECURITYFORCE,Y,M,43,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
SALESREPRESENTATIVE,N,M,43,REJECTED
TEACHER,N,M,37,REJECTED
PHYSIOTHERAPY,N,F,53,REJECTED
TEACHER,N,F,60,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
TRADER,N,M,38,REJECTED
MEDIA&COMMUNICATION,N,M,44,REJECTED
PHYSIOTHERAPY,N,M,28,REJECTED
NURSING,N,M,42,REJECTED
PHYSIOTHERAPY,N,F,37,REJECTED
PHYSIOTHERAPY,N,M,44,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
LABTECHNICIAN,Y,M,33,REJECTED
RECORDSOFFICER,N,M,40,REJECTED
COOK,Y,M,35,REJECTED
BANKING,N,M,44,REJECTED
MASON,Y,M,38,REJECTED
DRIVINGINSTRUCTOR,Y,M,33,REJECTED
SECURITYFORCE,Y,M,38,REJECTED
TRADER,N,M,27,REJECTED
SECURITYFORCE,Y,M,36,AUTHORIZED
TRADER,N,M,32,REJECTED
TRADER,N,M,37,REJECTED
STUDENT,N,M,32,REJECTED
TRADER,N,M,30,REJECTED
BUSINESSMAN/WOMAN,N,F,34,REJECTED
MARKETINGPERSONEL,N,F,28,REJECTED
TEACHER,N,F,39,REJECTED
CIVILSERVANT,N,F,35,REJECTED
TRADER,N,M,38,REJECTED
COOK,Y,F,50,AUTHORIZED
NURSING,N,F,33,REJECTED
SECRETARY,N,F,37,REJECTED
HEALTHWORKER,N,M,49,AUTHORIZED
PHYSIOTHERAPY,N,M,53,AUTHORIZED
PHYSIOTHERAPY,N,M,40,REJECTED
NURSING,N,M,29,REJECTED
NURSING,N,F,29,REJECTED
FORESTRY,N,M,41,AUTHORIZED
TRADER,N,F,37,AUTHORIZED
SELFEMPLOYED,N,F,34,REJECTED
NURSING,N,F,33,AUTHORIZED
TEACHER,N,F,35,AUTHORIZED
TEACHER,N,M,32,AUTHORIZED
POLICE,Y,M,51,CONVERTED
POLICE,Y,F,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,37,AUTHORIZED
CIVILSERVANT,N,F,60,REJECTED
NURSING,N,M,29,CONVERTED
POLICE,Y,F,31,
PHYSIOTHERAPY,N,M,42,AUTHORIZED
STUDENT,N,M,29,REJECTED
PHYSIOTHERAPY,N,M,28,REJECTED
SECRETARY,N,F,34,REJECTED
TYPIST,N,F,33,AUTHORIZED
PHYSIOTHERAPY,N,F,34,AUTHORIZED
NURSING,N,F,30,REJECTED
TEACHER,N,M,39,REJECTED
NAVYOFFICER,Y,M,38,AUTHORIZED
CARPENTER,Y,M,50,REJECTED
HEALTHWORKER,N,F,36,AUTHORIZED
TEACHER,N,M,31,AUTHORIZED
TEACHER,N,M,37,AUTHORIZED
STUDENT,N,F,31,REJECTED
STUDENT,N,M,27,REJECTED
PHYSIOTHERAPY,N,M,29,AUTHORIZED
COOK,Y,M,29,REJECTED
ENGINEER,Y,M,31,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,26,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,30,REJECTED
PHYSIOTHERAPY,N,F,42,AUTHORIZED
TEACHER,N,F,30,REJECTED
ADMINISTRATOR,N,M,56,AUTHORIZED
ENGINEER,Y,M,36,AUTHORIZED
FACTORYWORKER,Y,M,24,AUTHORIZED
TEACHER,N,M,28,REJECTED
SOLDIER,Y,M,58,REJECTED
PHYSIOTHERAPY,N,M,32,AUTHORIZED
MASON,Y,M,28,REJECTED
SHIPREPAIROFFICER,Y,F,30,REJECTED
PHYSIOTHERAPY,N,M,62,AUTHORIZED
STUDENT,N,M,27,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
POLICE,Y,F,27,REJECTED
STUDENT,N,F,24,REJECTED
TEACHER,N,F,51,REJECTED
TRADER,N,M,46,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
SEAMSTRESS/TAILORING,N,F,34,REJECTED
TEACHER,N,F,32,REJECTED
STUDENT,N,M,25,REJECTED
TEACHER,N,M,31,AUTHORIZED
SHIPREPAIROFFICER,Y,M,33,REJECTED
BANKING,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,28,REJECTED
PASTORING,N,M,55,REJECTED
BUSINESSMAN/WOMAN,N,F,32,REJECTED
STUDENT,N,F,30,REJECTED
TEACHER,N,M,50,REJECTED
NURSING,N,M,31,AUTHORIZED
SOLDIER,Y,M,36,REJECTED
HAIRDRESSER/BEAUTICIAN,N,F,31,REJECTED
CIVILSERVANT,N,F,62,REJECTED
DRIVER,N,M,49,REJECTED
SALESREPRESENTATIVE,N,F,26,REJECTED
POLICE,Y,M,27,AUTHORIZED
PHYSIOTHERAPY,N,M,30,REJECTED
BUSINESSMAN/WOMAN,N,M,34,AUTHORIZED
STUDENT,N,F,25,REJECTED
FACTORYWORKER,Y,M,24,REJECTED
MASON,Y,M,28,REJECTED
PHYSIOTHERAPY,N,M,27,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
NURSING,N,F,34,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
CONSULTANCY,N,M,30,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
CARPENTER,Y,M,37,AUTHORIZED
PHYSIOTHERAPY,N,M,32,REJECTED
SECURITYFORCE,Y,M,58,REJECTED
TEACHER,N,F,32,REJECTED
SECURITYFORCE,Y,M,30,
DRIVINGINSTRUCTOR,Y,M,32,REJECTED
BUSINESSMAN/WOMAN,N,M,36,AUTHORIZED
DRIVINGINSTRUCTOR,Y,M,29,REJECTED
TRADER,N,M,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,44,REJECTED
PHYSIOTHERAPY,N,M,43,REJECTED
FACTORYWORKER,Y,M,28,REJECTED
TEACHER,N,M,35,REJECTED
TRADER,N,F,46,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
STUDENT,N,F,36,REJECTED
CASHIER,N,F,31,REJECTED
PHYSIOTHERAPY,N,F,28,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
STUDENT,N,F,25,AUTHORIZED
ACCOUNTANT,N,M,33,REJECTED
PHYSIOTHERAPY,N,F,24,REJECTED
SALESREPRESENTATIVE,N,M,30,REJECTED
TEACHER,N,M,26,REJECTED
STUDENT,N,M,38,REJECTED
TRADER,N,F,56,REJECTED
STUDENT,N,M,25,REJECTED
PHYSIOTHERAPY,N,F,32,REJECTED
STUDENT,N,M,24,REJECTED
STUDENT,N,F,29,REJECTED
PHYSIOTHERAPY,N,F,29,REJECTED
MECHANIC,Y,M,24,REJECTED
STUDENT,N,M,27,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
DRIVINGINSTRUCTOR,Y,M,44,REJECTED
TEACHER,N,F,34,AUTHORIZED
NURSING,N,F,32,CONVERTED
BANKING,N,F,31,REJECTED
TRADER,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,46,REJECTED
COOK,Y,F,36,REJECTED
PHYSIOTHERAPY,N,M,49,REJECTED
HOTELIER,N,M,51,REJECTED
TEACHER,N,M,26,REJECTED
STUDENT,N,M,29,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
CUSTOMERSERVICEOFFICER,N,F,44,REJECTED
PHYSIOTHERAPY,N,M,42,REJECTED
TRADER,N,F,43,REJECTED
TRADER,N,F,49,REJECTED
STUDENT,N,F,26,REJECTED
SECURITYFORCE,Y,M,30,REJECTED
PHYSIOTHERAPY,N,F,49,REJECTED
SALESREPRESENTATIVE,N,M,36,REJECTED
BUSINESSMAN/WOMAN,N,M,57,REJECTED
TRADER,N,F,31,REJECTED
SALESREPRESENTATIVE,N,F,32,REJECTED
PHYSIOTHERAPY,N,M,39,REJECTED
TRADER,N,M,44,REJECTED
STUDENT,N,F,28,REJECTED
SECRETARY,N,F,33,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
BUSINESSMAN/WOMAN,N,M,33,REJECTED
SOLDIER,Y,M,27,REJECTED
TRAVELAGENCY/AIRLINES,Y,F,30,REJECTED
BUSINESSMAN/WOMAN,N,M,37,REJECTED
SHOPPINGMALLATTENDANT,N,M,36,REJECTED
TEACHER,N,F,34,REJECTED
STUDENT,N,F,26,REJECTED
TRADER,N,F,37,REJECTED
SECURITYFORCE,Y,M,53,REJECTED
PHYSIOTHERAPY,N,M,36,CONVERTED
SALESREPRESENTATIVE,N,F,33,REJECTED
PHYSIOTHERAPY,N,M,44,REJECTED
TRADER,N,M,38,REJECTED
DRIVINGINSTRUCTOR,Y,M,40,REJECTED
TEACHER,N,M,37,REJECTED
TRADER,N,M,30,REJECTED
SECRETARY,N,F,32,REJECTED
NURSING,N,M,34,REJECTED
BANKING,N,M,38,REJECTED
DRIVINGINSTRUCTOR,Y,M,45,REJECTED
SURVEYOR,Y,M,45,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
DRIVINGINSTRUCTOR,Y,M,45,REJECTED
ELECTRICIAN,Y,M,64,REJECTED
TRADER,N,F,33,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
PASTORING,N,M,47,REJECTED
TRADER,N,M,35,REJECTED
ENGINEER,Y,M,47,REJECTED
PHYSIOTHERAPY,N,F,30,CONVERTED
TRADER,N,F,53,REJECTED
STUDENT,N,M,36,REJECTED
POLICE,Y,F,32,REJECTED
COOK,Y,F,51,REJECTED
LABTECHNICIAN,Y,M,34,REJECTED
STUDENT,N,F,27,REJECTED
STUDENT,N,M,31,REJECTED
STUDENT,N,M,25,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
INTERIORDECORATOR,N,M,47,REJECTED
MASON,Y,M,41,REJECTED
BANKING,N,M,46,REJECTED
TRADER,N,F,46,REJECTED
FACTORYWORKER,Y,M,42,REJECTED
PHYSIOTHERAPY,N,F,50,REJECTED
CIVILSERVANT,N,M,38,REJECTED
MANAGINGDIRECTOR,N,M,47,REJECTED
BUSINESSMAN/WOMAN,N,M,53,REJECTED
TRADER,N,M,41,REJECTED
ELECTRICIAN,Y,M,44,REJECTED
SALESREPRESENTATIVE,N,F,32,REJECTED
PROJECTMANAGER,Y,M,37,REJECTED
BUSINESSMAN/WOMAN,N,M,57,REJECTED
STUDENT,N,M,30,REJECTED
TEACHER,N,F,36,REJECTED
INTERIORDECORATOR,N,M,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,38,REJECTED
NURSING,N,M,36,REJECTED
SECURITYFORCE,Y,M,41,REJECTED
TRADER,N,M,58,REJECTED
TRADER,N,M,38,REJECTED
PHYSIOTHERAPY,N,M,43,REJECTED
SALESREPRESENTATIVE,N,F,39,REJECTED
FASHIONDESIGNER,N,M,58,REJECTED
BUSINESSMAN/WOMAN,N,M,50,REJECTED
BUSINESSMAN/WOMAN,N,F,41,REJECTED
POLICE,Y,F,37,REJECTED
SEAMSTRESS/TAILORING,N,F,39,REJECTED
SECURITYFORCE,Y,M,36,REJECTED
PHYSIOTHERAPY,N,M,34,CONVERTED
CARPENTER,Y,M,42,REJECTED
MARKETINGPERSONEL,N,M,34,REJECTED
PASTORING,N,M,33,REJECTED
DIRECTOR,N,M,45,REJECTED
SECURITYFORCE,Y,M,30,REJECTED
PHYSIOTHERAPY,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
SOLDIER,Y,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,50,REJECTED
PHYSIOTHERAPY,N,M,50,AUTHORIZED
PHYSIOTHERAPY,N,M,28,REJECTED
ELECTRICIAN,Y,M,35,REJECTED
ADMINISTRATOR,N,F,29,REJECTED
TEACHER,N,M,36,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
DRIVINGINSTRUCTOR,Y,M,35,REJECTED
BUSINESSMAN/WOMAN,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,35,REJECTED
TEACHER,N,M,34,REJECTED
SALESREPRESENTATIVE,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
BUSINESSMAN/WOMAN,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
TEACHER,N,F,32,REJECTED
ADMINISTRATOR,N,M,31,REJECTED
TEACHER,N,M,41,AUTHORIZED
TEACHER,N,F,30,AUTHORIZED
PHYSIOTHERAPY,N,M,28,REJECTED
ELECTRICIAN,Y,M,41,REJECTED
TEACHER,N,M,38,REJECTED
FACTORYWORKER,Y,F,33,REJECTED
DRIVINGINSTRUCTOR,Y,M,39,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
COOK,Y,F,33,REJECTED
CUSTOMERSERVICEOFFICER,N,F,31,REJECTED
CLERK,N,M,34,REJECTED
ENGINEER,Y,M,36,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,45,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
SALESREPRESENTATIVE,N,M,27,REJECTED
PHYSIOTHERAPY,N,M,26,REJECTED
DRIVINGINSTRUCTOR,Y,M,42,REJECTED
PHYSIOTHERAPY,N,F,29,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
STUDENT,N,F,25,REJECTED
SALESREPRESENTATIVE,N,M,30,AUTHORIZED
PHYSIOTHERAPY,N,M,58,REJECTED
TRADER,N,F,30,REJECTED
COOK,Y,F,25,AUTHORIZED
STUDENT,N,M,26,REJECTED
ENGINEER,Y,M,51,REJECTED
TRADER,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
STUDENT,N,F,25,REJECTED
BUSINESSMAN/WOMAN,N,M,31,REJECTED
STUDENT,N,M,25,AUTHORIZED
MARKETINGPERSONEL,N,M,32,REJECTED
TRADER,N,M,33,REJECTED
SECURITYFORCE,Y,M,54,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
BUSINESSMAN/WOMAN,N,M,35,REJECTED
DRIVINGINSTRUCTOR,Y,M,37,REJECTED
ARCHITECT,N,M,37,REJECTED
SECURITYFORCE,Y,M,29,REJECTED
DRIVINGINSTRUCTOR,Y,M,53,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
INTERIORDECORATOR,N,M,32,REJECTED
STUDENT,N,M,27,REJECTED
SALESREPRESENTATIVE,N,F,25,REJECTED
PHYSIOTHERAPY,N,M,30,REJECTED
PHYSIOTHERAPY,N,F,29,REJECTED
PASTORING,N,M,59,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,26,REJECTED
PHYSIOTHERAPY,N,F,49,REJECTED
PRISONSOFFICER,Y,M,33,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
MARKETINGPERSONEL,N,M,34,REJECTED
SALESREPRESENTATIVE,N,M,26,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
SHIPREPAIROFFICER,Y,M,26,REJECTED
LAWYER,N,M,33,REJECTED
NURSING,N,M,28,REJECTED
BUSINESSMAN/WOMAN,N,M,26,REJECTED
NURSING,N,F,29,AUTHORIZED
HEALTHWORKER,N,M,32,REJECTED
PHYSIOTHERAPY,N,F,26,REJECTED
TEACHER,N,M,34,REJECTED
BUSINESSMAN/WOMAN,N,M,32,REJECTED
DRIVINGINSTRUCTOR,Y,M,48,REJECTED
ENGINEER,Y,M,44,CONVERTED
SECURITYFORCE,Y,M,57,REJECTED
BANKING,N,M,30,REJECTED
SECURITYFORCE,Y,M,54,REJECTED
ACCOUNTANT,N,M,28,CONVERTED
POLICE,Y,M,32,REJECTED
ACCOUNTANT,N,M,31,REJECTED
ENGINEER,Y,M,33,AUTHORIZED
PHYSIOTHERAPY,N,M,34,REJECTED
SELFEMPLOYED,N,M,26,REJECTED
DRIVINGINSTRUCTOR,Y,M,37,REJECTED
STUDENT,N,M,32,REJECTED
TRADER,N,F,39,REJECTED
CASHIER,N,F,37,REJECTED
PHYSIOTHERAPY,N,M,45,AUTHORIZED
BUSINESSMAN/WOMAN,N,M,61,REJECTED
BUSINESSMAN/WOMAN,N,M,46,REJECTED
PHYSIOTHERAPY,N,F,43,REJECTED
BUSINESSMAN/WOMAN,N,M,44,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
SALESREPRESENTATIVE,N,M,29,AUTHORIZED
NURSING,N,F,27,REJECTED
ELECTRICIAN,Y,M,41,REJECTED
TEACHER,N,M,37,REJECTED
ACCOUNTANT,N,M,46,REJECTED
STUDENT,N,F,27,REJECTED
CIVILSERVANT,N,M,40,REJECTED
BUSINESSMAN/WOMAN,N,M,36,REJECTED
TRADER,N,F,39,REJECTED
TEACHER,N,M,41,REJECTED
BUSINESSMAN/WOMAN,N,M,43,REJECTED
TEACHER,N,M,35,REJECTED
PHYSIOTHERAPY,N,M,55,REJECTED
TEACHER,N,M,31,REJECTED
LABTECHNICIAN,Y,M,32,REJECTED
SELFEMPLOYED,N,F,45,REJECTED
TEACHER,N,M,37,REJECTED
NURSING,N,F,28,REJECTED
ENGINEER,Y,M,40,REJECTED
BUSINESSMAN/WOMAN,N,M,41,REJECTED
TRADER,N,M,33,REJECTED
BUSINESSMAN/WOMAN,N,M,50,REJECTED
SEAMSTRESS/TAILORING,N,M,54,REJECTED
SEAMSTRESS/TAILORING,N,F,40,REJECTED
TEACHER,N,M,34,REJECTED
LABTECHNICIAN,Y,M,31,REJECTED
TEACHER,N,M,39,REJECTED
SHIPREPAIROFFICER,Y,F,28,REJECTED
SEAMSTRESS/TAILORING,N,M,42,REJECTED
STUDENT,N,M,31,REJECTED
HEALTHWORKER,N,M,35,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
DRIVINGINSTRUCTOR,Y,M,48,REJECTED
SEAMSTRESS/TAILORING,N,M,50,REJECTED
BUILDINGCONTRACTOR,Y,M,27,REJECTED
ACCOUNTANT,N,M,33,REJECTED
SECURITYFORCE,Y,M,26,REJECTED
TEACHER,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,58,REJECTED
NURSING,N,F,27,REJECTED
TEACHER,N,M,30,REJECTED
ACCOUNTANT,N,M,40,REJECTED
PHYSIOTHERAPY,N,M,54,REJECTED
SHIPREPAIROFFICER,Y,F,27,REJECTED
RECEPTIONIST,N,M,32,AUTHORIZED
PHYSIOTHERAPY,N,F,29,REJECTED
NURSING,N,M,32,REJECTED
CIVILSERVANT,N,F,38,CONVERTED
HEALTHWORKER,N,F,29,REJECTED
PHYSIOTHERAPY,N,M,30,AUTHORIZED
NURSING,N,F,40,AUTHORIZED
SECURITYFORCE,Y,F,25,REJECTED
PHYSIOTHERAPY,N,M,48,AUTHORIZED
PHYSIOTHERAPY,N,M,35,REJECTED
CIVILSERVANT,N,M,40,REJECTED
PHYSIOTHERAPY,N,F,34,REJECTED
RECEPTIONIST,N,F,28,REJECTED
TEACHER,N,M,51,AUTHORIZED
TEACHER,N,M,30,AUTHORIZED
STOREKEEPING,N,M,35,AUTHORIZED
PHYSIOTHERAPY,N,M,34,REJECTED
SELFEMPLOYED,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
PHYSIOTHERAPY,N,M,28,REJECTED
TEACHER,N,M,37,REJECTED
PHYSIOTHERAPY,N,M,28,REJECTED
ENGINEER,Y,M,35,REJECTED
TEACHER,N,M,32,REJECTED
TRADER,N,F,49,REJECTED
TRADER,N,M,32,REJECTED
NURSING,N,F,27,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
BANKING,N,M,43,REJECTED
BANKING,N,M,28,REJECTED
PHYSIOTHERAPY,N,M,26,REJECTED
PHYSIOTHERAPY,N,M,32,AUTHORIZED
TEACHER,N,F,32,REJECTED
POLICE,Y,F,29,REJECTED
BUSINESSMAN/WOMAN,N,M,28,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
PHYSIOTHERAPY,N,M,27,REJECTED
SECURITYFORCE,Y,M,30,REJECTED
CASHIER,N,M,37,CONVERTED
NURSING,N,F,25,REJECTED
INSURER,N,F,47,REJECTED
DRIVINGINSTRUCTOR,Y,M,33,REJECTED
ADMINISTRATOR,N,M,41,REJECTED
DRIVINGINSTRUCTOR,Y,M,34,REJECTED
SECURITYFORCE,Y,M,30,REJECTED
SELFEMPLOYED,N,M,40,REJECTED
BUSINESSMAN/WOMAN,N,M,31,AUTHORIZED
TEACHER,N,M,34,REJECTED
NURSING,N,M,27,REJECTED
CASHIER,N,F,59,REJECTED
CASHIER,N,F,34,REJECTED
MARKETINGPERSONEL,N,M,42,REJECTED
TEACHER,N,M,48,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
PHYSIOTHERAPY,N,M,28,REJECTED
PHYSIOTHERAPY,N,M,33,REJECTED
TEACHER,N,M,44,REJECTED
CIVILSERVANT,N,M,32,REJECTED
NURSING,N,F,30,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
PHYSIOTHERAPY,N,M,38,REJECTED
PHYSIOTHERAPY,N,M,37,REJECTED
BUSINESSMAN/WOMAN,N,M,63,REJECTED
TEACHER,N,F,31,REJECTED
CIVILENGINEERING,Y,M,43,REJECTED
BUSINESSMAN/WOMAN,N,F,26,REJECTED
PHYSIOTHERAPY,N,M,29,REJECTED
NURSING,N,F,27,REJECTED
PHYSIOTHERAPY,N,M,31,REJECTED
PHYSIOTHERAPY,N,M,26,REJECTED
STUDENT,N,M,27,REJECTED
DRIVINGINSTRUCTOR,Y,M,63,REJECTED
BUSINESSMAN/WOMAN,N,M,42,REJECTED
PHYSIOTHERAPY,N,F,30,AUTHORIZED
SELFEMPLOYED,N,M,59,REJECTED
STUDENT,N,F,26,REJECTED
PRISONSOFFICER,Y,M,59,REJECTED
PHYSIOTHERAPY,N,M,34,REJECTED
TEACHER,N,F,33,REJECTED
STUDENT,N,F,33,REJECTED
SECURITYFORCE,Y,M,29,REJECTED
PHYSIOTHERAPY,N,M,32,REJECTED
PHYSIOTHERAPY,N,M,36,REJECTED
NURSING,N,F,28,REJECTED
NURSING,N,F,31,REJECTED
SELFEMPLOYED,N,M,31,REJECTED
PHYSIOTHERAPY,N,F,38,REJECTED
NURSING,N,F,28,REJECTED
PHYSIOTHERAPY,N,M,36,AUTHORIZED
PHYSIOTHERAPY,N,F,31,REJECTED
CATERER,Y,F,61,REJECTED
HAIRDRESSER/BEAUTICIAN,N,F,34,REJECTED
BUSINESSMAN/WOMAN,N,M,35,REJECTED
